firm_id,sector,city,gender,is_poor,has_debt_true,debt_type_x,total_revenue_diary,sales_cash,sales_credit,autoconsumo_imputed,cogs,gross_profit,transport_exp,rent_exp,utilities_exp,guild_exp,total_op_exp_conventional,labor_imputed,depreciation_imputed,total_op_exp_adjusted,interest_paid,net_income_conventional,net_income_adjusted,accounting_gap_bs,accounting_gap_pct,cash_flow_operating,loans_received,debt_payments_total,household_draws,household_injections,eh_nonresponder_x,eh_yi_tot_annual,eh_yi_net_annual,diary_yi_tot_annualized,diary_yi_net_conv_annualized,diary_yi_net_adj_annualized,ratio_diary_eh_income,gross_margin_pct,net_margin_conventional_pct,net_margin_adjusted_pct,interest_burden_pct,labor_imputed_pct_gross_profit,roa_adjusted_annualized,hourly_return_adjusted_bs,hourly_vs_minwage_ratio,typology,eh_nonresponder_y,eh_yi_tot,eh_yi_net,eh_ci_tot,eh_ci1,eh_ci2,eh_ci3,eh_ci4,eh_ci5,eh_ci6,eh_ci7,eh_ci8,total_revenue_diary_annual,cogs_annual,gross_profit_annual,transport_exp_annual,rent_exp_annual,utilities_exp_annual,guild_exp_annual,total_op_exp_conventional_annual,labor_imputed_annual,depreciation_imputed_annual,total_op_exp_adjusted_annual,interest_paid_annual,net_income_conventional_annual,net_income_adjusted_annual,accounting_gap_bs_annual,cash_flow_operating_annual,household_draws_annual,tool_value,inventory_init,receivables_init,payables_init,cash_initial,debt_amount,debt_type_y,monthly_interest_rate,years_operating,age,shadow_wage_per_hour,owner_hours_weekly,family_hours_weekly,n_family_workers,current_assets,noncurrent_assets,total_assets,accum_depreciation,net_fixed_assets,total_assets_net,current_liab,noncurrent_liab,total_liab,book_equity,retained_earnings_est,gross_margin,ebitda_weekly,ebitda_margin,net_margin_conv,net_margin_adj,roa_conventional,roa_adjusted,roe_conventional,roe_adjusted,earnings_per_bv_conv,earnings_per_bv_adj,debt_to_assets,debt_to_equity,equity_multiplier,current_ratio,quick_ratio,cash_ratio,interest_coverage,debt_service_coverage,asset_turnover,inventory_days,receivable_days,payable_days,cash_conversion_cycle,total_hours_weekly,revenue_per_hour,value_added_per_hour,net_income_per_hour_adj,mw_multiple,effective_annual_rate,ebitda_annual,debt_ebitda,dupont_check,fcf_annual,pv_going_concern_g0,pv_going_concern_g2,pv_going_concern_g5,tobin_q_g0,tobin_q_g2,payback_years,extraction_rate
F011,comercio,Santa Cruz,F,False,True,IFD/cooperativa,627.69,558.0,65.41,4.28,79.32,548.37,23.14,0.0,15.04,32.56,70.74,1971.24,24.49,2066.47,13.38,464.25,-1531.48,1995.73,429.9,507.87,272.99,67.3,65.96,0.0,True,0,0,32639.88,24140.9,-79637.06,,87.4,74.0,-244.0,2.1,359.5,-974.5,-11.95,-0.876,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,32639.880000000005,4124.639999999999,28515.24,1203.28,0.0,782.0799999999999,1693.1200000000001,3678.4799999999996,102504.48,1273.48,107456.43999999999,695.76,24141.0,-79636.96,103777.96,26409.24,3429.9199999999996,6368.25,742.06,257.61,96.68,803.8,3107.63,IFD/cooperativa,0.0186,4,37,16.68,61.4,66.8,2,1803.4699999999998,6368.25,8171.719999999999,5093.92,1274.33,3077.7999999999997,96.68,3107.63,3204.31,1.0,38625.6,0.8736318883525307,502.12,0.7999490194204145,0.7396166897672417,-2.4398668132358328,7.843589576970564,-25.874637728247453,24141.0,-79636.96,24141.0,-79636.96,1.0411040353499252,3204.31,3077.7999999999997,18.654013239553162,10.978589160115844,1.2805684334623777,37.52765321375187,21.22154823773964,10.60493859250114,65.48688855269793,2.8728671796587486,8.532022188603127,59.82773354375356,128.2,4.8961778471138855,4.277457098283932,-11.946021840873636,-0.8759741671631301,0.24751007606933606,26110.24,0.12272234954561888,24141.000000000004,25135.760000000002,139643.11111111112,157098.5,193352.0,45.37108035321045,51.04246539736176,0.12244706346655122,0.10508371967053798
F012,comercio,Tarija,M,False,False,ninguno,4733.53,4646.66,77.9,8.97,315.27,4418.26,112.78,215.36,0.0,165.87,494.01,1348.26,184.62,2026.89,0.0,3924.25,2391.37,1532.88,39.1,4305.19,0.0,0.0,649.39,0.0,False,182000,68650,246143.56,204060.82,124351.06,1.352,93.3,82.9,50.5,0.0,30.5,230.8,30.98,2.271,I_Viable,False,182000,68650,112300,90200,4200,3850,11300,1150,0,0,1600,246143.56,16394.04,229749.52000000002,5864.56,11198.720000000001,0.0,8625.24,25688.52,70109.52,9600.24,105398.28,0.0,204061.0,124351.23999999999,79709.76000000001,223869.87999999998,33768.28,48001.64,3062.12,601.52,85.79,2219.54,0.0,ninguno,0.0,4,29,18.33,52.9,24.3,1,5883.18,48001.64,53884.82,38400.96,9600.68,15483.86,85.79,0.0,85.79,15398.07,326497.60000000003,0.9333964293032896,4108.87,0.8680350605150913,0.8290324556937424,0.5051980234624054,13.17894891842215,8.031023271974817,13.252375135325401,8.075767937150564,13.252375135325401,8.075767937150564,0.005540608091264065,0.005571477464383524,1.0055714774643836,68.57652407040447,32.88331973423475,0.4688974190508986,,,15.896782843554513,67.98883496685382,0.8895348714384402,1.904811748659879,66.97355808963238,77.2,61.3151554404145,57.23134715025907,30.97629533678756,2.2714201322318397,0.0,213661.24,0.00040152345834930104,13.252375135325401,214269.63999999998,1190386.8888888888,1339185.2499999998,1648227.9999999998,76.87920769684618,86.48910865895195,0.07226343405439987,0.13718937030081144
F013,comercio,Santa Cruz,M,False,False,ninguno,1602.5,1108.5,438.34,55.66,72.71,1529.79,30.31,0.0,0.0,79.81,110.12,772.26,263.06,1145.44,0.0,1419.67,384.35,1035.32,72.9,1480.16,0.0,0.0,26.06,0.0,True,0,0,83330.0,73822.89,19986.25,,95.5,88.6,24.0,0.0,50.5,27.5,7.05,0.517,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,83330.0,3780.9199999999996,79549.08,1576.12,0.0,0.0,4150.12,5726.24,40157.52,13679.12,59562.880000000005,0.0,73822.84,19986.2,53836.64,76968.32,1355.12,68395.73,1600.19,626.91,190.75,1948.33,0.0,ninguno,0.0,7,44,14.17,54.5,0.0,0,4175.43,68395.73,72571.16,95753.84000000001,0.0,4175.43,190.75,0.0,190.75,3984.6800000000003,206703.95200000002,0.9546271450858034,1682.73,1.0500655226209048,0.8859095163806553,0.2398439937597504,17.680296400610235,4.786620779177234,18.526667135127536,5.0157603621871765,18.526667135127536,5.0157603621871765,0.0456839175845362,0.04787084533764317,1.047870845337643,21.88954128440367,13.500602883355176,1.2158065522620904,,,19.95722596235597,154.0548755329391,2.7384524180967236,18.364048961628388,138.42927898940744,54.5,29.40366972477064,28.06954128440367,7.052293577981652,0.517128385989171,0.0,87501.96,0.002179951169093812,18.526667135127536,63289.200000000004,351606.6666666667,395557.5,486840.0,84.20849269815723,94.73455428542688,0.06597381543770502,0.016262090483619342
F014,comercio,La Paz,F,False,False,ninguno,824.16,719.51,89.91,14.74,0.0,824.16,15.67,51.58,0.0,79.3,146.55,2659.68,29.0,2835.23,0.0,677.61,-2011.07,2688.68,396.8,814.94,0.0,0.0,56.52,0.0,False,41600,13500,42856.32,35235.72,-104575.64,1.03,100.0,82.2,-244.0,0.0,322.7,-1181.4,-11.77,-0.863,II_Precaria,False,41600,13500,27700,22600,1600,0,2550,300,0,200,450,42856.32,0.0,42856.32,814.84,2682.16,0.0,4123.599999999999,7620.6,138303.36,1508.0,147431.96,0.0,35235.72,-104575.64,139811.36,42376.880000000005,2939.04,7539.31,654.78,257.49,145.24,400.06,0.0,ninguno,0.0,2,47,17.31,55.9,115.0,3,1312.33,7539.31,8851.64,3016.0,4523.31,5835.64,145.24,0.0,145.24,5690.400000000001,28188.576,1.0,706.61,0.8573699281692876,0.8221825859056494,-2.440145117452922,6.038021536626659,-17.920166425619126,6.192134120624209,-18.377555180655136,6.192134120624209,-18.377555180655136,0.024888444112385274,0.025523689020104035,1.025523689020104,9.03559625447535,4.527334067749931,0.4854154533100369,,,7.34389372887978,,2.186990390215492,,,170.9,4.822469280280866,4.822469280280866,-11.76752486834406,-0.8628853967811986,0.0,36743.72,0.0039527843125301415,6.1921341206242095,40868.880000000005,227049.33333333337,255430.50000000003,314376.0,38.907357776239344,43.77077749826926,0.14278933017004625,0.06857891671520093
F015,comercio,Tarija,F,False,True,IFD/cooperativa,5083.27,4753.87,245.22,84.18,584.09,4499.18,68.93,201.78,0.0,0.0,270.71,2623.8,367.96,3262.47,5.17,4223.3,1231.54,2991.76,70.8,4919.06,0.0,29.64,443.09,0.0,False,156000,50850,264330.04,219611.37,64039.85,1.694,88.5,83.1,24.2,0.1,58.3,62.9,6.73,0.494,I_Viable,False,156000,50850,108550,84950,6300,3250,11300,1250,0,0,1500,264330.04000000004,30372.68,233957.36000000002,3584.3600000000006,10492.56,0.0,0.0,14076.919999999998,136437.6,19133.92,169648.44,268.84,219611.6,64040.08,155571.52000000002,255791.12000000002,23040.68,95668.37,3617.13,1372.89,1041.39,1133.56,1390.3,IFD/cooperativa,0.0161,4,47,16.0,56.8,126.1,5,6123.580000000001,95668.37,101791.95,76535.68,19132.690000000002,25256.270000000004,1041.39,1390.3,2431.69,22824.580000000005,351378.56000000006,0.8850956175847436,4596.43,0.9042270034839778,0.8308234659972813,0.24227318241997767,8.695329912136668,2.5356111571502837,9.621714835497519,2.805750642509084,9.621714835497519,2.805750642509084,0.0962806463503914,0.1065382145038375,1.1065382145038374,5.880198580743046,2.406831254381163,0.2229981881741477,889.0580270793038,470.0387066152454,10.46591757215139,43.349329726583235,1.8905606037058822,12.480491020219487,32.759399310069625,182.89999999999998,27.79261891744123,24.599125205030077,6.733406232914161,0.49374511411546684,0.21126011385078125,239014.36000000002,0.010173823865645562,9.621714835497519,236657.2,1314762.2222222222,1479107.5,1820440.0,52.05686438346684,58.563972431400195,0.10672090263892248,0.08716633190839754
F016,comercio,Santa Cruz,F,False,False,ninguno,6403.05,5382.59,992.24,28.22,722.53,5680.52,191.65,333.14,0.0,0.0,524.79,1335.84,372.38,2233.01,0.0,5155.73,3447.51,1708.22,33.1,4426.45,0.0,0.0,293.35,0.0,False,260000,116300,332958.6,268098.19,179270.75,1.281,88.7,80.5,53.8,0.0,23.5,169.9,36.37,2.667,I_Viable,False,260000,116300,152050,124450,7450,0,16650,1200,0,0,2300,332958.60000000003,37571.56,295387.04000000004,9965.800000000001,17323.28,0.0,0.0,27289.079999999998,69463.68,19363.76,116116.52000000002,0.0,268097.95999999996,179270.52000000002,88827.44,230175.4,15254.2,96818.28,4316.23,303.07,868.45,4089.31,0.0,ninguno,0.0,10,23,14.98,57.3,37.5,1,8708.609999999999,96818.28,105526.89,193637.59999999998,0.0,8708.609999999999,868.45,0.0,868.45,7840.159999999999,1072391.8399999999,0.8871584635447171,5528.11,0.8633557445279983,0.8051990848111445,0.5384168482207699,30.78539055027151,20.585434414906633,34.19547050060203,22.86567110875289,34.19547050060203,22.86567110875289,0.09972314755167588,0.11076942307299853,1.1107694230729985,10.027762104899532,5.057723530427774,0.6386503307017749,,,38.23326569911847,41.81640900723845,0.33132491546997134,8.413699085159095,33.73403483754932,94.8,67.54272151898735,59.92109704641351,36.366139240506335,2.6666449265265437,0.0,287461.72,0.0030210979047923326,34.195470500602035,210811.63999999998,1171175.7777777778,1317572.7499999998,1621627.9999999998,134.4848119019887,151.2954133897373,0.04130991059127475,0.04581410421595958
F017,comercio,La Paz,M,False,False,ninguno,883.25,660.38,192.38,30.49,300.63,582.62,21.14,0.0,19.6,42.41,83.15,2050.98,69.02,2203.15,0.0,499.47,-1620.53,2120.0,424.4,451.03,0.0,0.0,49.71,0.0,True,0,0,45929.0,25972.54,-84267.46,,66.0,56.5,-183.5,0.0,352.0,-415.4,-11.87,-0.871,II_Precaria,True,0,0,0,0,0,0,0,0,0,0,0,45929.0,15632.76,30296.24,1099.28,0.0,1019.2,2205.3199999999997,4323.8,106650.96,3589.04,114563.8,0.0,25972.440000000002,-84267.56,110240.0,23453.559999999998,2584.92,17945.32,641.07,342.58,63.55,1354.8,0.0,ninguno,0.0,5,44,16.43,58.7,77.8,2,2338.45,17945.32,20283.77,17945.2,0.11999999999898137,2338.569999999999,63.55,0.0,63.55,2275.0199999999986,51944.880000000005,0.6596320407585622,568.49,0.6436343051231248,0.5654910840645344,-1.8347353523917351,11.106120406915343,-36.033798432375356,11.416356779281069,-37.04036008474653,11.416356779281069,-37.04036008474653,0.02717472643538574,0.027933820362018812,1.027933820362019,36.7970102281668,26.70936270653029,1.5338805547693177,,,19.639779865473354,14.926953397864485,2.715041041607699,1.4797259089245918,16.162268530547593,136.5,6.470695970695971,4.268278388278389,-11.872014652014652,-0.8705473910791438,0.0,29561.48,0.0021497570486998623,11.416356779281069,19864.519999999997,110358.44444444444,124153.24999999997,152803.99999999997,47.19056707494088,53.08938795930848,0.11772597575979682,0.05628078120577413
F018,comercio,La Paz,F,False,True,familiar,2366.54,1742.95,608.04,15.55,809.35,1557.19,43.23,0.0,16.99,0.0,60.22,656.58,59.77,776.57,0.0,1496.97,780.62,716.35,47.9,1211.79,0.0,48.81,222.76,0.0,True,0,0,123060.08,77842.28,40592.08,,65.8,63.3,33.0,0.0,42.2,210.0,16.72,1.226,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,123060.08,42086.200000000004,80973.88,2247.96,0.0,883.4799999999999,0.0,3131.44,34142.16,3108.04,40381.64,0.0,77842.44,40592.24,37250.200000000004,63013.08,11583.52,15539.64,1788.23,70.0,25.71,1933.04,2536.0,familiar,0.0,4,35,14.06,46.7,0.0,0,3791.27,15539.64,19330.91,12432.16,3107.4799999999996,6898.75,25.71,2536.0,2561.71,4337.04,124547.90400000001,0.6580028226862846,1556.74,0.6578126716641173,0.6325563903420183,0.32985709094289556,11.283557166153289,5.8839992752310195,17.94828731116153,9.359434084075774,17.94828731116153,9.359434084075774,0.37132958869360394,0.590658605869441,1.590658605869441,147.46285492026448,77.90898483080512,0.8168211819787538,,214.86477917981074,17.838025729298785,15.466250695002163,0.20705333524892883,0.22236362513127816,15.450940405119814,46.7,50.67537473233404,33.34453961456103,16.71563169164882,1.2257186320887279,0.0,80950.48,0.03164539604953547,17.948287311161526,59905.04,332805.7777777778,374406.5,460808.0,48.24146081214391,54.2716434136619,0.11516142882134792,0.09412898155112527
F019,comercio,La Paz,F,True,False,ninguno,1179.93,1010.06,104.08,65.79,105.71,1074.22,31.5,104.71,19.16,82.95,238.32,1203.36,178.76,1620.44,0.0,835.9,-546.22,1382.12,165.3,1047.52,0.0,0.0,79.33,0.0,False,78000,24700,61356.36,43467.01,-28403.23,0.787,91.0,70.8,-46.3,0.0,112.0,-57.5,-6.43,-0.472,II_Precaria,False,78000,24700,50850,44650,3000,1600,0,300,0,400,900,61356.36,5496.92,55859.44,1638.0,5444.92,996.32,4313.400000000001,12392.64,62574.719999999994,9295.52,84262.88,0.0,43466.799999999996,-28403.440000000002,71870.23999999999,54471.04,4125.16,46478.36,1570.53,255.25,237.09,1099.45,0.0,ninguno,0.0,8,49,14.84,59.5,25.4,1,2925.23,46478.36,49403.590000000004,74364.16,0.0,2925.23,237.09,0.0,237.09,2688.14,139093.75999999998,0.9104099395726865,1014.66,0.8599323688693397,0.7084318561270583,-0.46292576678277525,14.85927602274009,-9.709814271014588,16.169842344520745,-10.566205629171101,16.169842344520745,-10.566205629171101,0.08105003709110054,0.08819853132649341,1.0881985313264935,12.338057277826985,5.713863933527352,0.931792563965659,,,20.974884026213324,103.99877022041434,1.5142847457052537,15.69983918266957,89.81321578345003,84.9,13.897879858657245,12.652767962308598,-6.433686690223793,-0.4717673728817785,0.0,52762.32,0.0044935476681086045,16.169842344520745,45175.520000000004,250975.11111111115,282347.0,347504.0,85.79671038212761,96.52129917989355,0.06475254739735148,0.06723280194587815
F020,comercio,Cochabamba,F,False,False,ninguno,4791.98,4545.39,172.95,73.64,235.02,4556.96,92.78,0.0,48.57,0.0,141.35,1539.96,246.74,1928.05,0.0,4415.61,2628.91,1786.7,40.5,4859.06,0.0,0.0,797.68,100.63,True,0,0,249182.96,229611.9,136703.5,,95.1,92.1,54.9,0.0,33.8,181.2,21.1,1.547,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,249182.95999999996,12221.04,236961.92,4824.56,0.0,2525.64,0.0,7350.2,80077.92,12830.48,100258.59999999999,0.0,229611.71999999997,136703.32,92908.40000000001,252671.12000000002,41479.36,64151.12,4663.29,1662.07,415.0,4958.49,0.0,ninguno,0.0,2,42,13.52,53.3,71.3,2,11283.849999999999,64151.12,75434.97,25660.96,38490.16,49774.01,415.0,0.0,415.0,49359.01,183689.376,0.9509555549063228,4662.349999999999,0.972948551538195,0.9214583533320256,0.5486062128806881,4.613084619864864,2.746479940032961,4.65187044877926,2.7695717559975375,4.65187044877926,2.7695717559975375,0.008337684667158623,0.008407786136715464,1.0084077861367156,27.189999999999998,15.953156626506022,1.03474764084992,,,5.006286614239037,138.89468981363288,2.4279087141432143,12.36065015743341,128.9619483703427,124.6,38.458908507223114,36.57271268057785,21.09879614767255,1.547125949524507,0.0,242442.19999999998,0.0017117482022519183,4.651870448779261,239840.64,1332448.0000000002,1499004.0,1844928.0,26.769954841894396,30.11619919713119,0.20752950792659658,0.1664614626939178
F021,comercio,Santa Cruz,F,True,False,ninguno,1221.03,1032.38,161.14,27.51,328.64,892.39,26.7,0.0,14.48,0.0,41.18,670.98,173.83,885.99,0.0,851.21,6.4,844.81,99.2,1143.54,0.0,0.0,64.8,0.0,False,57200,23250,63493.56,44263.15,333.03,1.11,73.1,69.7,0.5,0.0,75.2,0.7,0.12,0.008,I_Viable,False,57200,23250,33900,29150,2550,1250,0,400,0,0,550,63493.56,17089.28,46404.28,1388.3999999999999,0.0,752.96,0.0,2141.36,34890.96,9039.16,46071.48,0.0,44262.92,332.8,43930.119999999995,59464.08,3369.6,45195.14,1344.02,427.87,149.19,735.05,0.0,ninguno,0.0,1,19,12.09,55.5,0.0,0,2506.9399999999996,45195.14,47702.08,9039.16,36155.979999999996,38662.92,149.19,0.0,149.19,38513.729999999996,17705.168,0.7308501838611664,1025.04,0.83948797326847,0.6971245587741497,0.005241476458399876,1.1448416208605041,0.008607730611138528,1.1492763749447277,0.008641074235084477,1.1492763749447277,0.008641074235084477,0.0038587359671747503,0.0038736834889791256,1.0038736834889792,16.803673168442923,7.794892419062941,0.6019917610541919,,,1.6422339543935118,28.627495131450825,2.452920894654513,3.1777324732229797,27.90268355288236,55.5,22.00054054054054,16.0790990990991,0.11531531531531532,0.008455805509150132,0.0,53302.08,0.0027989526862741564,1.1492763749447277,50424.92,280138.44444444444,315155.75,387884.0,7.2456618497631435,8.151369580983538,0.7667423170924218,0.05306994914129874
F022,comercio,Tarija,M,False,True,proveedor,2615.13,2466.91,83.4,64.82,233.91,2381.22,146.04,0.0,132.92,0.0,278.96,1254.6,459.64,1993.2,88.69,2013.57,299.33,1714.24,85.1,2110.66,0.0,201.56,280.02,0.0,True,0,0,135986.76,104705.56,15565.08,,91.1,77.0,11.4,3.4,52.7,12.5,3.4,0.249,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,135986.76,12163.32,123823.43999999999,7594.08,0.0,6911.839999999999,0.0,14505.919999999998,65239.2,23901.28,103646.40000000001,4611.88,104705.64,15565.16,89140.48,109754.31999999999,14561.039999999999,119507.4,2336.23,811.82,452.62,1371.99,7757.34,proveedor,0.0495,7,39,15.17,52.7,35.3,1,4520.04,119507.4,124027.43999999999,167308.96,0.0,4520.04,452.62,7757.34,8209.960000000001,1.0,293175.792,0.9105551158068622,2561.8999999999996,0.9796453713582115,0.7699693705475444,0.11446084898265095,23.16475960389731,3.443588994787657,104705.64,15565.16,104705.64,15565.16,1.8163467579932924,8209.960000000001,4520.04,9.986390349520569,4.824819937254209,0.5246354865723692,28.88600744165069,18.317826919706597,30.085300130087347,69.91411226540123,2.1730239032094008,13.54512419306571,58.542011975544916,88.0,29.717386363636365,27.05931818181818,3.4014772727272726,0.24942246555307518,0.785621124018923,133218.8,0.061627638141163274,104705.64000000001,85853.04,476961.3333333333,536581.5,660407.9999999999,105.52148506060418,118.71167069317971,0.052648572490851815,0.10707689483887989
F023,comercio,Santa Cruz,F,False,False,ninguno,964.9,747.59,198.16,19.15,428.37,536.53,10.75,0.0,10.61,45.93,67.29,2751.18,93.97,2912.44,0.0,469.24,-2375.91,2845.15,606.3,570.42,0.0,0.0,81.79,0.0,False,41600,7650,50174.8,24400.25,-123547.55,1.206,55.6,48.6,-246.2,0.0,512.8,-470.7,-14.0,-1.027,II_Precaria,False,41600,7650,33550,28650,1400,0,3250,250,0,0,0,50174.799999999996,22275.24,27899.559999999998,559.0,0.0,551.72,2388.36,3499.0800000000004,143061.36,4886.44,151446.88,0.0,24400.48,-123547.31999999999,147947.80000000002,29661.839999999997,4253.08,24431.17,997.65,372.66,132.36,445.31,0.0,ninguno,0.0,1,35,17.99,57.9,111.8,3,1815.6200000000001,24431.17,26246.789999999997,4886.44,19544.73,21360.35,132.36,0.0,132.36,21227.989999999998,9760.192000000001,0.5560472587832936,563.21,0.5836977925173593,0.486309462120427,-2.4623380661208416,1.1423258514022476,-5.783955787241314,1.1494484404788208,-5.820019700404984,1.1494484404788208,-5.820019700404984,0.006196527678619499,0.006235164045206354,1.0062351640452063,13.71728618918102,6.179888183741311,0.4615089646595502,,,2.3489690009761075,16.30261222774704,2.7035133174422223,2.1628965613838504,16.843228983805414,169.7,5.685916322922806,3.1616381850324102,-14.000648202710666,-1.0266351688016457,0.0,29286.920000000002,0.004519423688117426,1.1494484404788206,24775.399999999998,137641.1111111111,154846.24999999997,190579.99999999997,6.44376665696541,7.249237489086086,0.8621596422257563,0.0847652606487719
F024,comercio,Tarija,M,False,False,ninguno,2469.26,1918.43,540.24,10.59,134.79,2334.47,75.75,0.0,66.72,96.32,238.79,850.56,104.34,1193.69,0.0,2095.68,1140.78,954.9,45.6,2435.23,0.0,0.0,326.6,0.0,True,0,0,128401.52,108975.2,59320.4,,94.5,84.9,46.2,0.0,36.4,193.8,22.91,1.68,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,128401.52000000002,7009.08,121392.43999999999,3939.0,0.0,3469.44,5008.639999999999,12417.08,44229.119999999995,5425.68,62071.880000000005,0.0,108975.35999999999,59320.56,49654.799999999996,126631.96,16983.2,27128.7,1463.98,609.12,173.95,1409.74,0.0,ninguno,0.0,2,51,17.08,49.8,0.0,0,3482.84,27128.7,30611.54,10851.36,16277.34,19760.18,173.95,0.0,173.95,19586.23,87180.288,0.9454127957363743,2200.02,0.8909632845467872,0.8487077100021867,0.46199266176911297,5.514897131503862,3.00202528519477,5.5638762538783615,3.0286869908093594,5.5638762538783615,3.0286869908093594,0.008803057462027168,0.008881239523889998,1.00888123952389,20.02207530899684,11.605978729519979,0.5709159829260587,,,6.497993439331019,76.02834038133393,1.7267683435523191,9.033682023889014,68.72142670099724,49.8,49.58353413654619,46.87690763052208,22.90722891566265,1.6797341440274218,0.0,114401.04,0.0015205281350589121,5.563876253878362,121206.28,673368.2222222222,757539.25,932356.0,34.07702876300834,38.336657358384386,0.1630293413839613,0.13226634700274575
F025,comercio,Tarija,F,True,True,proveedor,2477.38,2403.52,52.99,20.87,239.63,2237.75,73.62,167.98,27.97,0.0,269.57,738.06,310.72,1318.35,59.3,1908.88,860.1,1048.78,54.9,2210.44,0.0,134.84,60.92,0.0,False,130000,49350,128823.76,99261.66,44725.1,0.991,90.3,77.1,34.7,2.4,33.0,52.1,14.03,1.029,I_Viable,False,130000,49350,82700,66850,3250,2400,8550,850,0,800,0,128823.76000000001,12460.76,116363.0,3828.2400000000002,8734.96,1454.44,0.0,14017.64,38379.119999999995,16157.440000000002,68554.2,3083.6,99261.76000000001,44725.200000000004,54536.56,114942.88,3167.84,80788.09,2301.56,123.86,203.35,2695.15,5190.16,proveedor,0.0495,3,44,12.04,61.3,0.0,0,5120.57,80788.09,85908.66,48472.32000000001,32315.76999999999,37436.33999999999,203.35,5190.16,5393.51,32042.829999999987,119114.11200000002,0.9032728124066554,2278.9,0.9198831023096982,0.7705236984233343,0.3471812963695517,2.6514814215278535,1.1947001229286842,3.097783809981829,1.3957943165444506,3.097783809981829,1.3957943165444506,0.14407150912722777,0.16832189915809567,1.1683218991580957,25.181067125645438,13.86284730759774,1.0879033495063333,38.430016863406415,25.954814378576845,3.441141949239697,67.23248341192672,0.3499745699085324,5.9401994741893756,61.642258507645884,61.3,40.41402936378467,36.504893964110934,14.03099510603589,1.0288604370725725,0.785621124018923,118502.8,0.04551377688965999,3.0977838099818285,98785.44,548808.0,617409.0,759888.0,14.659766419473703,16.492237221907917,0.37896617153297074,0.024590494796922553
F026,comercio,Tarija,M,True,True,familiar,1818.82,1670.75,92.97,55.1,218.32,1600.5,72.4,0.0,39.96,173.04,285.4,1391.58,269.66,1946.64,0.0,1315.1,-346.14,1661.24,126.3,1440.04,0.0,247.7,295.71,0.0,False,88400,24000,94578.64,68385.07,-17999.41,1.07,88.0,72.3,-19.0,0.0,86.9,-24.2,-4.42,-0.324,II_Precaria,False,88400,24000,60400,47650,2700,1700,6200,700,0,650,800,94578.64,11352.64,83226.0,3764.8,0.0,2077.92,8998.08,14840.8,72362.16,14022.320000000002,101225.28,0.0,68385.2,-17999.28,86384.48,74882.08,15376.919999999998,70112.35,1331.51,330.56,209.65,2463.47,12870.48,familiar,0.0,1,38,18.6,54.5,23.9,1,4125.54,70112.35,74237.89,14022.320000000002,56090.030000000006,60215.57000000001,209.65,12870.48,13080.13,47135.44000000001,27354.08,0.8799661318877074,1584.76,0.8713121694285306,0.723051209025632,-0.19031020111940708,1.1356730493458749,-0.2989140516314966,1.4508234143990166,-0.3818629888678242,1.4508234143990166,-0.3818629888678242,0.2172217252116022,0.2775009631818436,1.2775009631818435,19.67822561411877,13.327116622942999,1.3544330939840115,,37.193360309794194,1.5706675200450646,42.69224074752657,1.272209454481477,6.722013558079883,37.24243664392816,78.4,23.19923469387755,20.41454081632653,-4.415051020408162,-0.3237454854930964,0.0,82407.52,0.15872495616904864,1.4508234143990166,60859.76,338109.7777777778,380373.5,468152.0,5.614989242446393,6.316862897752192,0.9894151735070924,0.16258343321494154
F027,comercio,La Paz,M,False,False,ninguno,2719.66,2331.86,369.38,18.42,184.99,2534.67,36.74,127.89,22.37,0.0,187.0,986.52,215.26,1388.78,0.0,2347.67,1145.89,1201.78,51.2,2554.03,0.0,0.0,184.16,351.07,False,104000,32500,141422.32,122079.07,59586.51,1.36,93.2,86.3,42.1,0.0,38.9,100.7,21.42,1.571,I_Viable,False,104000,32500,70300,56800,3600,2300,6400,350,0,0,850,141422.32,9619.48,131802.84,1910.48,6650.28,1163.24,0.0,9724.0,51299.04,11193.52,72216.56,0.0,122078.84,59586.280000000006,62492.56,132809.56,9576.32,55966.88,1499.1,884.55,429.35,805.55,0.0,ninguno,0.0,6,46,18.44,53.5,0.0,0,3189.2,55966.88,59156.079999999994,67161.12,0.0,3189.2,429.35,0.0,429.35,2759.85,292989.216,0.9319804681467537,2562.9300000000003,0.9423714729047015,0.8632218733224006,0.42133575520469474,38.27882854634391,18.683770224507718,44.23386778266935,21.59040527564904,44.23386778266935,21.59040527564904,0.13462623855512357,0.15557004909687122,1.1555700490968712,7.427972516594852,3.936415511820193,0.29619511262437215,,,44.344136460554374,56.725768960484345,2.2767000286800556,16.246553867776637,42.75591512138776,53.5,50.83476635514018,47.37700934579439,21.4185046728972,1.5705694366408953,0.0,133272.36000000002,0.003221598236873722,44.23386778266936,121616.04,675644.6666666666,760100.25,935507.9999999999,211.85396546678373,238.33571115013171,0.02622351459560762,0.06771434664627196
