tx_id,firm_id,sector,city,gender,is_poor,day_num,day_name,module,category,description,amount_bs,currency,usd_amount,payment_type,is_credit,counterpart,account_db,account_cr,is_imputed,capital_paid,interest_paid,cash_end,inventory_end
TX11313,F224,gastronomia,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx7,48.48,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1966.6,484.92
TX11314,F224,gastronomia,La Paz,F,True,6,Sábado,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,97.97,Bs,0.0,credito,True,proveedor,1210,2010.0,False,0.0,0.0,1966.6,484.92
TX11315,F224,gastronomia,La Paz,F,True,6,Sábado,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,4.95,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,1966.6,484.92
TX11316,F224,gastronomia,La Paz,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 12.1 hrs × Bs11.3/hr,136.23,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1966.6,484.92
TX11317,F224,gastronomia,La Paz,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 7.4 hrs,70.85,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,1966.6,484.92
TX11318,F224,gastronomia,La Paz,F,True,6,Sábado,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,39.57,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1966.6,484.92
TX11319,F224,gastronomia,La Paz,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,1966.6,484.92
TX11320,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta gastronomia día 1 tx1,45.96,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1052.18,196.35
TX11321,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta gastronomia día 1 tx2,31.75,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1052.18,196.35
TX11322,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta gastronomia día 1 tx3,20.84,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1052.18,196.35
TX11323,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta gastronomia día 1 tx4,21.91,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1052.18,196.35
TX11324,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta gastronomia día 1 tx5,10.78,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1052.18,196.35
TX11325,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,65.01,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1052.18,196.35
TX11326,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M3_GASTOS_OP,gasto_alquiler,Alquiler puesto / local / feria,95.62,Bs,0.0,efectivo,False,arrendador,6020,1010.0,False,0.0,0.0,1052.18,196.35
TX11327,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M3_GASTOS_OP,gasto_gremio,Cuota gremio / sindicato / asociación,54.95,Bs,0.0,efectivo,False,gremio,6060,1010.0,False,0.0,0.0,1052.18,196.35
TX11328,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.3 hrs × Bs13.4/hr,125.2,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1052.18,196.35
TX11329,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 7.6 hrs,86.31,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,1052.18,196.35
TX11330,F225,gastronomia,Santa Cruz,F,True,1,Lunes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,25.36,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1052.18,196.35
TX11331,F225,gastronomia,Santa Cruz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta gastronomia día 2 tx1,63.82,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1165.19,195.78
TX11332,F225,gastronomia,Santa Cruz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta gastronomia día 2 tx2,71.14,USD,7.49,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1165.19,195.78
TX11333,F225,gastronomia,Santa Cruz,F,True,2,Martes,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,1.91,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,1165.19,195.78
TX11334,F225,gastronomia,Santa Cruz,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.3 hrs × Bs13.4/hr,125.2,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1165.19,195.78
TX11335,F225,gastronomia,Santa Cruz,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 7.6 hrs,86.31,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,1165.19,195.78
TX11336,F225,gastronomia,Santa Cruz,F,True,2,Martes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,21.95,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1165.19,195.78
TX11337,F225,gastronomia,Santa Cruz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta gastronomia día 3 tx1,70.58,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1235.13,225.35
TX11338,F225,gastronomia,Santa Cruz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta gastronomia día 3 tx2,6.0,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1235.13,225.35
TX11339,F225,gastronomia,Santa Cruz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta gastronomia día 3 tx3,28.88,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1235.13,225.35
TX11340,F225,gastronomia,Santa Cruz,F,True,3,Miércoles,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,2.08,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,1235.13,225.35
TX11341,F225,gastronomia,Santa Cruz,F,True,3,Miércoles,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,35.52,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1235.13,225.35
TX11342,F225,gastronomia,Santa Cruz,F,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.3 hrs × Bs13.4/hr,125.2,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1235.13,225.35
TX11343,F225,gastronomia,Santa Cruz,F,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 7.6 hrs,86.31,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,1235.13,225.35
TX11344,F225,gastronomia,Santa Cruz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx1,87.67,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1400.83,405.5
TX11345,F225,gastronomia,Santa Cruz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx2,133.29,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1400.83,405.5
TX11346,F225,gastronomia,Santa Cruz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx3,179.49,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1400.83,405.5
TX11347,F225,gastronomia,Santa Cruz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx4,10.23,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1400.83,405.5
TX11348,F225,gastronomia,Santa Cruz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx5,67.77,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1400.83,405.5
TX11349,F225,gastronomia,Santa Cruz,F,True,4,Jueves,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,211.94,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1400.83,405.5
TX11350,F225,gastronomia,Santa Cruz,F,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.3 hrs × Bs13.4/hr,125.2,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1400.83,405.5
TX11351,F225,gastronomia,Santa Cruz,F,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 7.6 hrs,86.31,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,1400.83,405.5
TX11352,F225,gastronomia,Santa Cruz,F,True,4,Jueves,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,100.81,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1400.83,405.5
TX11353,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta gastronomia día 5 tx1,10.24,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1472.96,467.33
TX11354,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta gastronomia día 5 tx2,7.65,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1472.96,467.33
TX11355,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta gastronomia día 5 tx3,51.31,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1472.96,467.33
TX11356,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta gastronomia día 5 tx4,64.61,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1472.96,467.33
TX11357,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta gastronomia día 5 tx5,17.75,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1472.96,467.33
TX11358,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,1.12,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,1472.96,467.33
TX11359,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,73.13,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1472.96,467.33
TX11360,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,6.3,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,1472.96,467.33
TX11361,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.3 hrs × Bs13.4/hr,125.2,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1472.96,467.33
TX11362,F225,gastronomia,Santa Cruz,F,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 7.6 hrs,86.31,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,1472.96,467.33
TX11363,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx1,126.38,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1596.19,586.35
TX11364,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx2,31.3,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1596.19,586.35
TX11365,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx3,71.4,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1596.19,586.35
TX11366,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx4,63.44,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1596.19,586.35
TX11367,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx5,43.55,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1596.19,586.35
TX11368,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,140.02,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,1596.19,586.35
TX11369,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,4.61,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,1596.19,586.35
TX11370,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.3 hrs × Bs13.4/hr,125.2,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1596.19,586.35
TX11371,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 7.6 hrs,86.31,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,1596.19,586.35
TX11372,F225,gastronomia,Santa Cruz,F,True,6,Sábado,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,68.2,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1596.19,586.35
TX11373,F225,gastronomia,Santa Cruz,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,1596.19,586.35
TX11374,F226,gastronomia,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta gastronomia día 1 tx1,389.72,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5076.53,511.54
TX11375,F226,gastronomia,La Paz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta gastronomia día 1 tx2,64.32,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5076.53,511.54
TX11376,F226,gastronomia,La Paz,F,True,1,Lunes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,17.98,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,5076.53,511.54
TX11377,F226,gastronomia,La Paz,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 10.0 hrs × Bs11.2/hr,112.19,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,5076.53,511.54
TX11378,F226,gastronomia,La Paz,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 14.1 hrs,134.07,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,5076.53,511.54
TX11379,F226,gastronomia,La Paz,F,True,1,Lunes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,77.03,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,5076.53,511.54
TX11380,F226,gastronomia,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta gastronomia día 2 tx1,53.19,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5245.7,818.56
TX11381,F226,gastronomia,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta gastronomia día 2 tx2,18.24,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5245.7,818.56
TX11382,F226,gastronomia,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta gastronomia día 2 tx3,185.13,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5245.7,818.56
TX11383,F226,gastronomia,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta gastronomia día 2 tx4,65.93,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5245.7,818.56
TX11384,F226,gastronomia,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta gastronomia día 2 tx5,279.27,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5245.7,818.56
TX11385,F226,gastronomia,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta gastronomia día 2 tx6,31.51,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5245.7,818.56
TX11386,F226,gastronomia,La Paz,F,True,2,Martes,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,10.45,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,5245.7,818.56
TX11387,F226,gastronomia,La Paz,F,True,2,Martes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,364.88,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,5245.7,818.56
TX11388,F226,gastronomia,La Paz,F,True,2,Martes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,19.67,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,5245.7,818.56
TX11389,F226,gastronomia,La Paz,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 10.0 hrs × Bs11.2/hr,112.19,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,5245.7,818.56
TX11390,F226,gastronomia,La Paz,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 14.1 hrs,134.07,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,5245.7,818.56
TX11391,F226,gastronomia,La Paz,F,True,2,Martes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,79.55,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,5245.7,818.56
TX11392,F226,gastronomia,La Paz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta gastronomia día 3 tx1,41.21,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5421.95,1114.25
TX11393,F226,gastronomia,La Paz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta gastronomia día 3 tx2,257.39,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5421.95,1114.25
TX11394,F226,gastronomia,La Paz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta gastronomia día 3 tx3,391.23,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5421.95,1114.25
TX11395,F226,gastronomia,La Paz,F,True,3,Miércoles,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,19.52,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,5421.95,1114.25
TX11396,F226,gastronomia,La Paz,F,True,3,Miércoles,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,354.76,USD,37.34,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,5421.95,1114.25
TX11397,F226,gastronomia,La Paz,F,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 10.0 hrs × Bs11.2/hr,112.19,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,5421.95,1114.25
TX11398,F226,gastronomia,La Paz,F,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 14.1 hrs,134.07,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,5421.95,1114.25
TX11399,F226,gastronomia,La Paz,F,True,3,Miércoles,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,158.82,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,5421.95,1114.25
TX11400,F226,gastronomia,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx1,13.53,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5875.92,1107.63
TX11401,F226,gastronomia,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx2,30.35,USD,3.19,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5875.92,1107.63
TX11402,F226,gastronomia,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx3,99.67,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5875.92,1107.63
TX11403,F226,gastronomia,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx4,20.0,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5875.92,1107.63
TX11404,F226,gastronomia,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx5,46.21,USD,4.86,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5875.92,1107.63
TX11405,F226,gastronomia,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx6,26.21,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5875.92,1107.63
TX11406,F226,gastronomia,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta gastronomia día 4 tx7,241.51,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,5875.92,1107.63
TX11407,F226,gastronomia,La Paz,F,True,4,Jueves,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,22.07,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,5875.92,1107.63
TX11408,F226,gastronomia,La Paz,F,True,4,Jueves,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,23.51,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,5875.92,1107.63
TX11409,F226,gastronomia,La Paz,F,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 10.0 hrs × Bs11.2/hr,112.19,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,5875.92,1107.63
TX11410,F226,gastronomia,La Paz,F,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 14.1 hrs,134.07,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,5875.92,1107.63
TX11411,F226,gastronomia,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta gastronomia día 5 tx1,134.73,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,6734.75,1515.01
TX11412,F226,gastronomia,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta gastronomia día 5 tx2,67.0,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,6734.75,1515.01
TX11413,F226,gastronomia,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta gastronomia día 5 tx3,780.38,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,6734.75,1515.01
TX11414,F226,gastronomia,La Paz,F,True,5,Viernes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,479.28,USD,50.45,credito,True,proveedor,1210,2010.0,False,0.0,0.0,6734.75,1515.01
TX11415,F226,gastronomia,La Paz,F,True,5,Viernes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,21.87,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,6734.75,1515.01
TX11416,F226,gastronomia,La Paz,F,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 10.0 hrs × Bs11.2/hr,112.19,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,6734.75,1515.01
TX11417,F226,gastronomia,La Paz,F,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 14.1 hrs,134.07,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,6734.75,1515.01
TX11418,F226,gastronomia,La Paz,F,True,5,Viernes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,101.41,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,6734.75,1515.01
TX11419,F226,gastronomia,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx1,26.93,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,7787.67,2113.51
TX11420,F226,gastronomia,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx2,178.46,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,7787.67,2113.51
TX11421,F226,gastronomia,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx3,540.26,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,7787.67,2113.51
TX11422,F226,gastronomia,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx4,302.98,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,7787.67,2113.51
TX11423,F226,gastronomia,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx5,70.62,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,7787.67,2113.51
TX11424,F226,gastronomia,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx6,66.05,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,7787.67,2113.51
TX11425,F226,gastronomia,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx7,121.72,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,7787.67,2113.51
TX11426,F226,gastronomia,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta gastronomia día 6 tx8,94.77,USD,9.98,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,7787.67,2113.51
TX11427,F226,gastronomia,La Paz,F,True,6,Sábado,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,9.28,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,7787.67,2113.51
TX11428,F226,gastronomia,La Paz,F,True,6,Sábado,M2_COMPRAS,compra_insumos,Compra insumos/mercadería gastronomia,707.39,Bs,0.0,credito,True,proveedor,1210,2010.0,False,0.0,0.0,7787.67,2113.51
